Symbol	Description
0JDI	ENERVIT SPA NPV
0JDP	BABCOCK BORSIG AG(NEW) NPV
0JDU	PRECISE BIOMETRICS NPV
0JE5	AMERICAN SHIPPING CO ASA NOK10
0JEW	COLRUYT SA NPV
0JFM	ZLATA MONETA II NPV
0JG5	ELEKTROBIT OYJ NPV
0JGB	LYXOR INTL ASSET MANAGEMENT LYXOR ETF MSCI EMERGING MARKETS
0JGK	LYXOR INTL ASSET MANAGEMENT MSCI US TECH MASTER UNIT
0JGO	BERGEN GROUP AS NOK1
0JH3	UNITED MAILSOLUTIONS HOLDING AG NPV
0JH4	SPAR NORD BANK AS DKK10
0JHN	PIPIS BROTHERS FARM EUR0.34
0JHU	PORSCHE AUTOMOBIL HLDG SE NON VTG PRF NPV
0JI9	THIN FILM ELECTRONICS ASA NOK0.11
0JII	SPECTRUM ASA NOK1
0JJJ	PROSAFE PRODUCTION USD0.1
0JJM	BIOPORTO A/S DKK3
0JK4	TAG TEGERNSEE IMMO AG NPV
0JLQ	SANOMA CORP NPV
0JLW	B+S BANKSYSTEME AG NPV
0JMU	TECHNOTRANS AG NPV
0JN9	DSV DKK1
0JNI	EUTELSAT COMMUNICATIONS EUR1
0JNL	NORDEA BANK AB NPV
0JOD	JINHUI SHIPPING & TRANSPORTATION ORD USD0.05
0JOE	KUKA AG NPV
0JOI	RICOH CO NPV
0JPB	KUNERT NON VTG PRF NPV
0JQ4	APPLE INC COM STK NPV
0JQI	AUDIO VISUAL ENTERPRISES S.A EUR0.7
0JQQ	ARCHER-DANIELS-MIDLAND CO COM STK NPV
0JQR	ATMEL CORP COM STK USD0.001
0JR1	BINDER&CO AG NPV (BR)
0JR2	LEONARDO VENTURE KGAA COM NPV
0JR9	REINET INVESTMENTS SCA NPV
0JRL	KOGEL FAHRZEUGWERK AG NON VTG PRF NPV
0JS2	MAGYAR OLAJ-ES GAZIPARE RESZVENYTAR HUF1000
0JSU	SIPEF SA NPV
0JT5	MAGYAR OLAJ-ES GAZIPARE RESZVENYTAR HUF1000
0JTZ	FRAPORT AG NPV
0JVS	HYPOPORT AG NPV
0JWO	ATEA ASA NOK10
0JWR	CAPITAL MANAGEMENT REIT-SOFIA BGN1
0JX9	MARIMEKKO OY NPV
0JXB	PBG PLN1
0JXF	PROTECTOR FORSIKRING ASA NOK1
0JXZ	GALAPAGOS NV ORD NPV
0JYM	MLP AG NPV
0JYO	BB BIOTECH CHF1
0JYZ	LOOMIS AB NPV`B`
0JZ0	LOVECH-TOURS JSC BGN1
0JZ1	RECYCLIRASHTO PREDPRIATIE AD BGN1
0JZ8	PINGUINLUTOSA NV NPV
0JZM	BAYERISCHE MOTOREN WERKE AG NON VTG PREF EUR1
0JZS	LPKF LASER & ELECTRONICS AG NPV
0JZZ	VALUE8 NV EUR2
0K11	WACKER NEUSON SE NPV
0K2F	BILLBOARD AD BGN10
0K2K	CBA ASSET MANAGEMENT AD BGN1
0K2P	EXPAT BETA REIT-SOFIA BGN1
0K33	REAL ESTATE SOFIA REIT BGN1
0K45	EXOR SPA EUR0.52
0K4O	ICADE (NEW) NPV
0K5E	DRAGERWERK AG NON VTG PREF NPV
0K69	RENO DE MEDICI SPA EUR0.49 SER`A`
0K6F	WINTER AG NPV
0K6R	NORDECON INTERNATIONAL EEK10
0K75	CLOETTA AB `B`NPV
0K78	ASSICURAZIONI GENERALI SPA EUR1
0K7F	AURUBIS AG ORD NPV
0K7J	ANTENA 3 TELEVISION EUR0.75
0K7U	AGFA GEVAERT NV ORD NPV
0K7Y	AMER SPORTS CORP NPV`A`
0K80	APRIL GROUP EUR0.4
0K82	AUTOSTRADA TORINO-MILANO-SPA EUR0.50
0K85	AZIMUT HLDG S.P.A ORD NPV
0K8D	BOLIDEN AB NPV.
0K8E	BANCA POPOLARE DI SONDRIO EUR3
0K8J	AREVA(CI) EUR38(CERT D`INVEST)
0K8M	CARGOTEC CORPORATION NPV ORD `B`
0K8N	BENETEAU EUR0.10
0K8W	DERICHEBOURG EUR2
0K91	EUROCASTLE INVESTMENT ORD NPV
0K92	EDISON SPA EUR1
0K93	CREDITO EMILIANO SPA EUR1
0K96	GRUPO EMPRESARIAL ENCE SA EUR0.9
0K97	ELECNOR SA EUR0.1
0K9A	EURONAV NPV
0K9E	HELLENIC EXCHANGES HLDGS EUR1.75
0K9H	FAES FARMA SA EUR0.1
0K9J	FIAT SPA DI RISP EUR5(NON CNV)
0K9K	FINETOL FINANCNA DRUZBA DD NPV
0K9L	FONDIARIA - SAI SPA EUR1 (DI RISP)
0K9N	RALLYE EUR3
0K9O	GEOX S.P.A. ORD EUR0.1
0K9P	GN STORE NORD DKK4
0K9V	HAL TRUST CERTS(1 UNIT)
0K9W	HUHTAMAKI OYJ `I`NPV
0KA0	INGENICO EUR1
0KA1	INTRALOT SA EUR0.30
0KA3	IPSOS EUR0.25
0KAB	KKR PRIVATE EQUITY INVESTORS COMMON UNITS
0KAS	MEDIQ NV EUR0.25
0KAV	ARNOLDO MONDADORI EDITORE SPA EUR0.26
0KB3	NEXITY EUR5
0KBK	SEAT-PAGINE GIALLE NPV
0KBL	PETROLEUM GEO SERVICES ASA NOK3
0KBQ	RATOS AB NPV SER `B`
0KBS	RECORDATI EUR0.125
0KBT	REDES ENERGETICAS NACIONAIS SGPS SA EUR1
0KBU	RHODIA EUR12
0KBX	RAMIRENT OYJ NPV
0KBZ	REXEL PROMESSES EUR5
0KC4	SEA STAR CAPITAL PLC EUR0.04
0KCC	SLIGRO FOOD GROUP NV EUR0.06
0KCD	SOLARIA ENERGIA Y MEDIO AMBIENTE SA EUR0.01
0KCI	SSAB(SVENSKT STAL)AB SER`B`NPV
0KCK	STORA ENSO OYJ SER`R`NPV(STOCKHOLM ONLY)
0KCP	TESSENDERLO CHEMIE NPV
0KD1	TUBACEX EUR0.45
0KD2	TUBOS REUNIDOS SA EUR0.10
0KDK	BARCO(NEW) NPV
0KED	INFINEON TECHNOLOGIES AG ORD NPV
0KEF	MUNCHENER RUCKVERSICHERUNGS AG NPV(REGD)
0KEH	BROOKFIELD ASSET MANAGEMENT INC LIMITED VTG SHS NPV CL`A`
0KEI	BAYERISCHE MOTOREN WERKE AG NON VTG PREF EUR1
0KEJ	LYXOR INTL ASSET MANAGEMENT ETF DJ STOXX 600 BANKS EUR ACC NAV
0KEQ	LYXOR INTL ASSET MANAGEMENT LYXOR ETF LEVERAGED DJ EURO STOXX 50
0KEZ	LYXOR INTL ASSET MANAGEMENT LYXOR ETF WORLD WATER
0KF5	DAIMLER AG ORD NPV(REGD)
0KFE	MUNCHENER RUCKVERSICHERUNGS AG NPV(REGD)
0KFH	REVENIO GROUP CORP EUR0.30
0KFU	SODIFRANCE NPV (ASNT 08/05/09 HP2M CASH)
0KFX	DANONE ORD EUR0.25
0KFZ	KOSTENETZ JSC-KOSTENETZ BGN1
0KG0	TIETO OYJ ORD NPV
0KGE	BULGARI RESERVE PROPERTIES REIT-SOF BGN1
0KGQ	UNITED INTERNATIONAL ENTERPRISE COM STK USD10
0KGY	BTS GROUP AB NPV`B`
0KHE	SONGA OFFSHORE EUR0.11
0KHH	GEOX S.P.A. ORD EUR0.1
0KHJ	TECNOMEN LIFETREE OYJ NPV
0KHZ	IVG IMMOBILIEN AG NPV
0KI5	UPONOR OYJ NPV
0KII	SSAB AB SER`A`NPV
0KIZ	NEW WAVE GROUP AB SER`B`NPV
0KJB	MAN AG ORD NPV
0KJC	MAN SE NON VTG PREF NPV
0KJD	MARINA PORTOROC NPV
0KLO	PORTUCEL-EMPRESA PRODUTORA DE PASTA EUR1
0KO8	ENEA SA PLN1
0KSA	POL-AQUA S.A. PLN1
0KSX	RUCH S.A. PLN1
0KUR	PSI AG ORD NPV
0KUV	ATARI EUR1
0KUY	PNE WIND AG NPV(REGD)
0KV7	TOMRA SYSTEMS ASA NOK1
0KVH	BRD-GROUPE SOCIETE GENERALE RON1
0KVR	KLOEKNER & CO NPV
0KVV	EADS(EURO AERONAUTIC DEFENSE SPACE) EUR1
0KW6	FHB MORTGAGE BANK CO PLC HUF100
0KX9	GLOBAL TENDER BARGES ASA NOK0.60
0KXB	PARVI MAY-50 AD BGN10
0KXO	PLAMA PUR NPV
0KYY	AEGEK SA EUR0.32
0KZA	MOTORS LIQUIDATION CO USD1.666
0L9E	CREDIT SUISSE GROUP CHF0.04
0L9F	LUNDIN MINING CORP SDR-EACH REPR 1 COM NPV
0L9G	AP MOLLER-MAERSK A/S `B`DKK1000
0L9J	QUANMAX AG EUR1
0L9Q	FISKARS AB OY NPV
0LAT	ADECCO SA CHF1(REGD)
0LBF	VALE SA ADR REPR 1 ORD SHS NPV SPON
0LBI	ADESSO AG NPV
0LBM	TRASMISSIONE ELETTRICITA RETE NAZIO ORD EUR0.22
0LBN	UNIONE DI BANCHE ITALIANE SCPA EUR2.5
0LBY	MONTE NPV
0LC3	PHYLAXIA 1912 HLDG HUF200
0LC6	CPU SOFTWAREHOUSE AG NPV
0LCQ	DPA GROUP NV EUR0.10
0LCR	FUCHS PETROLUB AG NON VTG PRF NPV
0LCX	PETROLEUM GEO SERVICES ASA NOK3
0LD0	GDF SUEZ EUR1
0LD1	INDUSTRIA MACCHINE AUTOMATICHE(IMA) EUR0.52
0LD4	EAG-BETEILIGUNGS AG NPV
0LD5	FOURLIS HLDG EUR1
0LLP	TISCALI SPA NPV
0LN5	HUNTER DOUGLAS NV EUR0.24
0LN7	AIR FRANCE - KLM EUR8.50(REGD)
0LN9	ROYAL DUTCH SHELL `A`ORD EUR0.07
0LND	AKZO NOBEL NV EUR2
0LNF	UNILEVER NV CVA EUR0.16
0LNG	KONINKLIJKE PHILIPS ELECTRONICS NV EUR0.20
0LNI	EUROCOMMERCIAL PROPERTY NV CVA EUR0.50 (REP 10 SHS)
0LNJ	VASTNED RETAIL EUR5
0LNQ	BAM GROEP NV(KONINKLIJKE) ORD EUR0.10
0LNT	FUGRO NV EUR0.05
0LNU	USG PEOPLE NV EUR0.5
0LO3	WESSANEN(KONINKLIJKE)NV CVA EUR1(POST CONSOLIDATION)
0LO4	WOLTERS-KLUWER NV CVA EUR0.12
0LO6	C.S.M NV EUR0.25
0LO8	ROYAL BOSKALIS WESTMINSTER GROEP NV EUR0.8
0LO9	AMG ADVANCED METALLURGICAL GROUP N. EUR0.02
0LP3	IMPRESA SGPS SA EUR0.5
0LPG	DUPNITSA-TABAC AD BGN1
0LQ1	CONTINENTAL AG NPV
0LQ4	KRONES AG ORD NPV
0LQG	ASSECO POLAND SA PLN1
0LR2	AMPLI PLN1
0LRI	JUMBO SA EUR1.4
0LRK	BANKIER PLN1
0LRL	ULMA CONSTRUCCION SA PLN2
0LS5	NG2 SA PLN0.10
0LS7	CIECH SA PLN5
0LS8	CENTRAL EUROPEAN DISTRIBUTION CORP COM STK USD0.01
0LSL	CYFROWY POLSAT SA PLN0.04
0LSO	CERSANIT-KRASNYSTAW PLN0.10
0LTA	STORMM SA PLN1(B C)
0LTG	ENERGOPOL PLN4
0LTI	ENERGOMONTAZ POLNOC PLN3.5
0LTM	EUROCASH SA PLN1
0LUG	INTERNETOWY DOM MAKLERSKI S.A. PLN0.1
0LUS	IRENA(HUTA SZKLA)SA PLN3
0LVJ	LENA LIGHTING S.A. PLN0.05
0LVK	LENTEX PLN2.05
0LVL	LPP SA PLN2
0LW9	M.W. TRADE S.A. PLN0.1
0LWB	NAFTOBUDOWA PLN2
0LWG	NFI JUPITER PLN0.1
0LWH	NFI PROGRESS PLN0.10
0LXB	POLISH ENERGY PARTNERS SA PLN2
0LXC	PEPEES PLN0.06
0LY1	QUMAK-SEKOM PLN1
0M0A	ROCKWOOL INTERNATIONAL `B`SHS DKK10
0M0E	ERCROS SA EUR1.60
0M1U	DURZHBA RAZGRAD BGN1
0M29	BULGARIAN RIVER SHIPPING EAD BGN1
0M2O	ORION CORPORATION SER`B`NPV
0M2Q	TELEFONAKTIEBOLAGET LM ERICSSON NPV SER`A`
0M2T	KPS AG NPV
0M2V	ZOOPLUS AG NPV
0M2Z	STATOIL ASA NOK2.50
0M3O	THRANE & THRANE DKK20
0M3Q	BEFIMMO SCA NPV SICAFI
0M40	TALLINK GROUP AS EEK10
0M42	FERROVIAL SA ORD EUR0.2
0M4M	IC COMPANYS DKK10
0M5J	DET NORSKE OLJESELSKAP ASA NOK0.20
0M69	OTP BANK HUF100
0M6I	HEIJMANS ORD
0M6J	H & H INTERNATIONAL `B` DKK100
0M6P	S.E.S.SA FIDUCIARY DR EACH REP 1`A`SHS NPV
0M6S	ALLIANZ SE ORD SHS NPV(REGD)
0M8V	PHILIP MORRIS INTERNATIONAL INC NPV
0M98	GERRY WEBER INTERNATIONAL AG NPV
0M9A	HANNOVER RUECKVERSICHERUNGS AG ORD NPV(REGD)
0MAU	HELIKOS SE NPV
0MC5	PUBLIC POWER CORP S.A. EUR4.60
0MCG	HAMBORNER REIT AG NPV
0MCK	SVENSKA CELLULOSA AB-SCA SER`B`NPV
0MDS	ARYZTA AG CHF0.02
0MDT	ELECTROLUX AB SER`B`NPV
0MEC	NORDEX AG NPV(POST REVERSE-SPLIT)
0MET	KONECRANES OYJ NPV
0MFI	TIKKURILA OYJ NPV
0MFT	BEFIMMO SCA NPV SICAFI
0MFU	AGFA GEVAERT NV ORD NPV
0MFW	KBC ANCORA CVA NPV
0MFY	ARYZTA AG CHF0.02
0MG0	AAREAL BANK EUR26
0MG1	FIELMANN AG NPV
0MG2	HEIDELBERGCEMENT AG NPV
0MG5	ELRINGKLINGER AG NPV
0MGB	GENMAB AS DKK1(BR)
0MGC	NKT HLDG AS DKK20
0MGD	JYSKE BANK AS DKK10
0MGE	SYDBANK AS DKK10
0MGG	KEMIRA OYJ NPV
0MGH	CARGOTEC CORPORATION NPV ORD `B`
0MGI	OUTOTEC OYJ NPV
0MGJ	VICAT EUR4
0MGL	M6-METROPOLE TELEVISION EUR0.40
0MGN	SECHILIENNE EUR0.0385
0MGO	JC DECAUX SA NPV
0MGP	BIC EUR3.82
0MGR	FAURECIA EUR7
0MGS	SEB SA EUR1
0MGV	ERAMET EUR3.05
0MGY	ILIAD SA EUR0.02
0MH1	BUREAU VERITAS EUR0.12
0MH6	IPSEN EUR1
0MHC	ERG SPA EUR0.10
0MHD	ACEA SPA EUR5.16
0MHJ	AZIMUT HLDG SPA ORD NPV
0MHM	SCHIBSTED ASA NOK1
0MHP	DNO INTERNATIONAL ASA NOK0.25
0MHR	PETROLEUM GEO SERVICES ASA NOK3
0MHT	PEAB AB SER`B`NPV
0MHU	INDUSTRIVARDEN AB SER`C`NPV
0MHW	VOLVO(AB) SER`A`NPV
0MHZ	SSAB AB SER`B`NPV
0MI0	AUTOLIV INC USD1 SDR
0MI3	JM AB NPV
0MIL	ANDRITZ AG NPV (POST SPLIT)
0MIP	CA IMMOBILIEN ANLAGEN AG NPV
0MJ1	PALFINGER AG NPV
0MJ9	SPARKASSEN IMMOBILIENANLAGEN AG NPV
0MJF	VOEST-ALPINE AG NPV
0MJH	ZUMTOBEL AG EUR10
0MJK	ERSTE GROUP BANK AG NPV
0MJT	ANTENA 3 TELEVISION EUR0.75
0MJX	AKER ASA SER `A` NOK28
0MJZ	ANDRITZ AG NPV (POST SPLIT)
0MK2	ATRIUM EUROPEAN REAL ESTATE LTD EUR5
0MK3	BINCKBANK NV EUR0.10
0MK8	LOQUS HOLDINGS PLC EUR0.232937
0MKF	OCE NV EUR0.50
0MKG	OBRASCON HUARTE LAIN SA EUR0.60
0MKH	OMV AG NPV
0MKJ	PROLOGIS EUROPEAN PROPERTIES UNITS
0MKK	OESTERREICHISCHE POST AG NPV
0MKM	SLIGRO FOOD GROUP NV EUR0.06
0MKN	SMIT INTERNATIONALE EUR2.30
0MKO	SOL MELIA S.A. EUR0.20
0MKP	STRABAG SE NPV
0MKS	TOMTOM NV NPV
0MKT	TECNICAS REUNIDAS EUR0.1
0MKW	VISCOFAN ENVOLTURAS CELULOSICAS SA EUR0.30
0MKX	VOEST-ALPINE AG NPV
0MKZ	WIENERBERGER AG NPV
0ML0	SONAE SGPS SA EUR1
0ML1	EDP RENOVAVEIS SA EUR5
0MLG	ANDRE TRIGANO EUR4
0MLY	SKYEUROPE HOLDING AG EUR1
0MM3	CETECO HLDGS NV CVA(PART-EXCH)NLG10
0MMJ	TOM TAILOR HOLDING AG NPV
0MN3	POLSKA GRUPA ENERGETYCZNA SA PLN10
0MN5	SWORD GROUP EUR1 (POST CONSOLIDATION)
0MNC	RTL GROUP NPV
0MNJ	DYSON GROUP ORD GBP0.25
0MNK	KPNQWEST EUR0.50 SER`C`
0MNL	ASSECO SLOVAKIA EUR0.033
0MNN	AQUA PLN16
0MNQ	CYFROWY POLSAT SA PLN0.04
0MNY	BANK SLASKI PLN10
0MO3	CENTRAL EUROPEAN DISTRIBUTION CORP COM STK USD0.01
0MO8	SEABIRD EXPLORATION LTD USD0.01
0MOB	KEYYO EUR0.32(POST CONSOL)
0MOC	AQUA PLN16
0MOF	AGEAS NV NPV
0MOH	TANDBERG ASA NOK1(NEW)
0MOL	SAFILO GROUP EUR5
0MOZ	BAYERISCHE MOTOREN WERKE AG EUR1
0MP0	DEUTSCHE POSTBANK AG NPV
0MP1	DEUTSCHE TELEKOM AG NPV(REGD)
0MP3	E.ON AG NPV
0MPH	DEUTSCHE TELEKOM AG NPV(REGD)
0MPJ	GEA GROUP AG NPV
0MPL	SGL CARBON SE NPV
0MPM	METRO AG NPV
0MPP	E.ON AG NPV
0MPT	BRENNTAG AG NPV
0MQ2	P/F BAKKAFROST DKK1
0MQ4	SETFORGE EUR30
0MQ6	VERBUND AG CLASS`A`NPV
0MQG	MICRONIC MYDATA AB NPV
0MQI	MERSEN EUR2
0MQM	DELTA ORD GBP 0.25
0MQP	ELASTRON SA EUR0.40
0MQQ	GENIKI BANK SA EUR0.72
0MR2	GOYELLOW MEDIA AG NPV
0MR3	BOIZEL CHANOINE CHAMPAGNE EUR5
0MR4	BYGGMAX GROUP AB NPV
0MR6	CHR HANSEN HOLD
0MR7	ELEMENT 21 GOLF CO COM STK USD0.01
0MRH	AVALON INNOVATION AB SER`B`NPV
0MRI	FASHION BOX EUR0.30
0MRL	ALITA LTL1
0MRM	BANG & OLUFSEN HLDG DKK10 `B`
0MRP	HEIDELBERGER DRUCKMASCHINEN AG NPV
0MRS	BOIZEL CHANOINE CHAMPAGNE EUR5
0MS5	S.A.G.A. EUR7(REGD)
0MS7	TANDBERG ASA NOK1(NEW)
0MSD	COMPUGROUP MEDICAL AG NPV
0MSJ	TGS NOPEC GEOPHYSICAL CO ASA NOK0.25
0MT1	AS ROMA EUR0.15
0MT6	STAKEHOLDERS` MOMENTUM INV TST PLC ORD GBP0.25
0MT8	DRAEGERWERK AG & CO KGAA RFD 01/01/10
0MTD	SWEDISH ORPHAN BIOVITRUM AB NPV
0MTH	ALAPIS SA EUR0.30
0MTK	INTERVEST OFFICES ORD NPV
0MTQ	WAREHOUSING & DISTRIBUTION DE PAUW NPV
0MTR	LIMELIGHT VCT ORD GBP0.10
0MTW	CRYO-SAVE GROUP NV ORD EUR0.10
0MU2	WAREHOUSING & DISTRIBUTION DE PAUW NPV
0MU6	BANCA POPOLARE DELL`EMILIA ROMAGNA EUR3
0MUF	CENIT AG NPV
0MUM	EDENRED ORD
0MUN	IREN SPA EUR1
0MV2	FREENET AG NPV
0MV5	VT GROUP ORD GBP0.05
0MV6	LAURENT-PERRIER EUR3.8
0MV8	TECHNICOLOR SA EUR0.10
0MVM	SII EUR2
0MW2	STOCKMANN AB(OY) `B`EUR2
0MW6	EBRO FOODS SA EUR0.60
0MW7	LEGRAND PROMESSE EUR4
0MWI	STALLERGENES EUR1
0MWK	LINDAB INTL AB NPV
0MYY	POWSZECHNY ZAKLAD UBEZPIECZEN SA PLN1
0MYZ	STROER OUT-OF-HOME MEDIA AG NPV
0MZV	BIOSEARCH S.A. EUR0.24
0MZX	VIENNA INSURANCE GROUP NPV
0N08	PANORO ENERGY ASA SEK1.46
0N0K	SCOTTISH SALMON
0N2Q	BIJOU BRIGITTE NPV
0N2R	CHRIST WATER TECHNOLOGY AG NPV
0N2Z	VOSSLOH AG NPV
0N31	NORDEA BANK AB FDR EACH REPR 1 SHARE
0N4I	DANIELI & C DI RISP EUR1(NON CV)
0N4Y	COLRUYT SA NPV
0N54	A2A SPA EUR0.52
0N5E	ACANDO AB SER`B`NPV
0N5H	ADLER REAL ESTATE AG NPV
0N5Z	ALTAMIR AMBOISE EUR6
0N61	AMPLIFON EUR0.02
0N6B	ARCADIS NV EUR0.02
0N6K	AVANQUEST SOFTWARE SA EUR1
0N6O	BASIC NET SPA EUR0.52
0N6Y	BINCKBANK NV EUR0.10
0N6Z	BIOTEST AG NPV
0N70	BIOTEST AG NON VTG PRF DEM5
0N73	BOLSAS Y MERCADOS ESPANOLES EUR3.23
0N75	BONDUELLE EUR7
0N77	WESSANEN(KONINKLIJKE)NV CVA EUR1(POST CONSOLIDATION)
0N7D	BURE EQUITY NPV
0N7I	CAIRO COMMUNICATIONS EUR0.052
0N7L	CARRARO SPA EUR0.52
0N7N	COMPAGNIE DES ALPES NPV
0N7O	COMDIRECT BANK AG NPV
0N8F	CEWE COLOR HOLDING AG NPV
0N9F	EINHELL GERMANY AG NON VTG PREF NPV
0N9G	ENDESA SA EUR1.2(REGD)
0N9K	ELMOS SEMICONDUCTOR AG NPV
0N9S	ENI EUR1
0N9V	ESSO(FRANCAISE) EUR7.65
0N9Z	EVS BROADCAST EQUIPMENT NPV
0NAC	FRANCOTYP-POSTALIA HOLDING AG EUR1
0NB9	HAKON INVEST AB NPV
0NBD	HEINEKEN HLDG ORD EUR1.6
0NBI	HAMBURGER HAFEN UND LOGISTIK AG NPV (REGD)
0NBX	IFIS EUR1
0NC5	INVESTOR AB SER`A`NPV
0NC6	INVESTOR AB SER`B`NPV
0NCV	LENZING AG NPV
0ND5	LUNDBECK(H) A/S DKK5
0ND7	LUXOTTICA GROUP EUR0.06
0NDA	MANITOU EUR1
0NDP	MLP AG NPV
0NDV	MORPHOSYS NPV
0NE1	MEDIASET SPA EUR0.52
0NE2	MONDO TV SPA EUR0.5
0NES	ORIOLA-KD CORPORATION SER`B`NPV
0NEX	ORPEA EUR2.5
0NEY	USU SOFTWARE AG NPV
0NF3	PAION AG NPV(BR)
0NFS	ESPRINET EUR0.15(POST SUBDIVISION)
0NHV	RECTICEL NPV
0NI1	RHEINMETALL AG NPV
0NIF	SMA SOLAR TECHNOLOGY AG NPV (BR)
0NIJ	SAES GETTERS EUR0.52
0NIQ	SARTORIUS NPV
0NIR	SARTORIUS NON VTG PFD NPV
0NIS	SBM OFFSHORE N.V. EUR0.25
0NJ5	SAFILO GROUP EUR5
0NJQ	SOPRA GROUP EUR4
0NK9	ANSALDO STS EUR0.5
0NKL	TELEKOM AUSTRIA(TA) NPV
0NKO	TERREIS EUR0.1
0NL1	TEPLA ORD NPV
0NL3	TRELLEBORG AB SER`B`NPV
0NLY	VERBIO VEREINIGTE BIOENERGIE AG NPV
0NM7	VIRBAC EUR1.25
0NMI	VTG AG NPV
0NMK	VESTAS WIND SYSTEMS DKK1
0NMR	WERELDHAVE NV EUR10
0NMU	WOLTERS-KLUWER NV CVA EUR0.12
0NMX	WESTAG & GETALIT AG PREF NPV
0NNC	ZIGNAGO VETRO EUR0.10
0NNF	ALFA LAVAL AB NPV
0NNI	EDB ERGOGROUP ASA NOK1.75
0NNR	LUNDIN PETROLEUM AB NPV
0NO0	STOREBRAND ASA `A`NOK5
0NO1	TKH GROUP CVA EUR0.25
0NO6	AMPER SA EUR1(REGD)
0NOF	PROCTER & GAMBLE CO COM STK NPV
0NOL	ADVA AG NPV
0NP8	ADP PROMESSES EUR3
0NP9	AIXTRON AG ORD NPV
0NPH	CARREFOUR EUR2.5
0NPL	CHRISTIAN DIOR EUR2
0NPP	DSM NV EUR1.50
0NPT	EIFFAGE EUR4
0NPV	GAS NATURAL SDG SA EUR1
0NPX	IMERYS SA EUR2
0NQ2	MAPFRE SA ORD EUR0.10
0NQ5	NEOPOST EUR1
0NQ9	PEUGEOT SA EUR1
0NQB	PARMALAT S.P.A EUR1
0NQC	PANDORA A/S DKK1
0NQE	PUMA AG NPV
0NQF	RENAULT(REGIE NATIONALE DES USINES) ORD EUR3.81
0NQG	REPSOL YPF SA EUR1
0NQH	RHOEN KLINIKUM AG ORD NPV
0NQM	VINCI EUR2.5
0NQP	SNAM RETE GAS EUR1
0NQT	TELEVISION FRANCAISE(T.F.1) EUR0.20
0NQZ	TITAN CEMENT CO EUR2
0NR1	VERBUND AG CLASS`A`NPV
0NR2	VALLOUREC(USIN A TUB DE LOR ESCAUT) EUR2
0NR4	WACKER CHEMIE AG NPV
0NR7	ZARDOYA-OTIS EUR0.10
0NRE	ENEL SPA EUR1
0NRG	BILFINGER BERGER SE NPV
0NRN	CATALANA OCCIDENTE SA DE SEGUROS EUR0.30
0NRV	SUEZ ENVIRONNEMENT CO EUR4
0NS1	ZAKLADY AZOTOWE W TARNOWIE SA PLN5
0NSS	MARR EUR0.5
0NT5	FOURLIS HLDG EUR1
0NTI	GERRESHEIMER GROUP NPV
0NTM	OESTERREICHISCHE POST AG NPV
0NTU	ELIA SYSTEM OPERATOR NPV
0NUG	MAGYAR TELEKOM TELECOMMUNICATIONS HUF100(REGD)
0NUI	ABENGOA SA EUR0.25
0NUK	AVANZA BANK HLDG AB NPV
0NUT	LEASEINVEST REAL ESTATE NPV
0NUX	PRYSMIAN SPA EUR0.10
0NV0	SOGEFI EUR0.52
0NV2	AXEL SPRINGER AG NPV
0NV4	TOD`S SPA EUR2
0NV5	UPM-KYMMENE OYJ NPV
0NV7	VIDRALA SA EUR1.02
0NVC	DANSKE BANK A/S DKK10
0NVL	UBISOFT ENTERTAINMENT NPV
0NVQ	BUZZI UNICEM SPA EUR0.60
0NVR	BUZZI UNICEM SPA EUR0.60 DI RISP(NON CNV)
0NVV	HERA SPA EUR1
0NW1	PLASTIC OMNIUM(CIE) EUR0.5
0NW2	RANDSTAD HLDGS EUR0.10
0NW4	SAP AG ORD NPV
0NW7	SIXT AG ORD NPV
0NW8	SIXT AG NON VTG PRF NPV
0NWD	ABERTIS INFRAESTRUCTURAS EUR3
0NWF	AIR LIQUIDE(L') EUR5.50
0NWJ	BANCA POPOLARE DI SONDRIO EUR3
0NWK	BIO ALLIANCE PHARMA EUR0.25
0NWV	SCHNEIDER ELECTRIC EUR8
0NWX	SKF AB SER`B`NPV
0NX0	TRIGANO EUR4.25678
0NX1	AALBERTS INDUSTRIES EUR0.25
0NX2	ABB LTD CHF1.03
0NX3	ASM INTERNATIONAL NV EUR0.04
0NX9	REED ELSEVIER NV EUR0.07
0NXM	UNILEVER NV CVA EUR0.16
0NXN	UNILEVER NV EUR0.16
0NXR	RAIFFEISEN BANK INTL AG NPV (REGD)
0NXV	FALK RENEWABLES SPA EUR1
0NXX	DAIMLER AG ORD NPV(REGD)
0NY3	STEF-TFE EUR1
0NY8	VEOLIA ENVIRONNEMENT EUR5
0NYH	EBRO FOODS SA EUR0.60
0NYZ	BERTRANDT AG NPV
0NZ7	MAYR-MELNHOF KARTON AG NPV
0NZF	CEZ CZK100
0NZM	L`OREAL EUR0.20
0NZR	SOLVAY S.A. NPV
0NZT	UCB S.A. NPV
0NZY	ECKERT & ZIEGLER ORD NPV
0O05	SCHOELLER BLECKMANN OILFIELD EUR1
0O0F	CANCOM IT SYSTEM AG NPV
0O0J	LEONI AG NPV
0O0N	SCHOUW & CO DKK10 SER`B`
0O0U	BAYERISCHE MOTOREN WERKE AG EUR1
0O0V	BAYERISCHE MOTOREN WERKE AG NON VTG PREF EUR1
0O14	MERCK KGAA NPV
0O1C	THYSSENKRUPP AG NPV
